sim_type,sim_name,As,bary_Mc,bary_nu,H0,O_cdm,O_nu,Ob,Om,ns,s8,w0
grid,cosmo_151675,3.049802053619625e-09,177579759359406.4,1.852615356445,74.93009185790001,0.210292888658,0.0011496391129999922,0.041870155334,0.253312683105,0.943099517822,0.978586578369,-1.016571491241
grid,cosmo_151979,2.794051473379348e-09,284755150516091.6,0.907302856445,73.3480606079,0.247684167339,0.00119976668200001,0.048959999084,0.297843933105,0.970833892822,1.027414703369,-1.143550006866
grid,cosmo_152014,1.4292911341801514e-09,9504058221893.537,0.063552856445,72.9261856079,0.287904621008,0.0012136880129999875,0.043100624084,0.332218933105,0.947396392822,0.785227203369,-1.000292194366
grid,cosmo_152247,1.0807392395312653e-08,3039428284491.683,-1.916915893555,65.3148574829,0.142361129456,0.0015130389400000097,0.043422889709,0.187297058105,0.977669830322,1.241281890869,-1.151689655304
grid,cosmo_152294,1.0373280971600751e-09,6828957354371.018,1.739334106445,67.70548248290001,0.323637966435,0.0014080769610000238,0.040376014709,0.365422058105,0.963607330322,0.686594390869,-1.138666217804
grid,cosmo_152343,1.0246700778413727e-08,610275978374748.1,0.247146606445,68.4437637329,0.143258023438,0.001377863707999992,0.045004920959,0.189640808105,0.994466705322,1.126047515869,-0.822847858429
grid,cosmo_152390,9.445534426911013e-10,34941277202995.76,-0.409103393555,65.7718887329,0.310096927669,0.0014920844770000136,0.049926795959,0.361515808105,0.946029205322,0.555735015869,-0.835871295929
grid,cosmo_152567,1.1788117619798014e-08,146026785661814.53,1.700271606445,74.42032623290001,0.12483763199,0.001165442655999993,0.049575233459,0.175578308105,0.953060455322,1.208078765869,-0.920523639679
grid,cosmo_152683,2.4556761852438183e-09,425390703301909.25,1.920974731445,69.96427154540001,0.24696472269,0.0013186253929999905,0.043115272522,0.291398620605,0.977181549072,0.948801422119,-1.219248737335
grid,cosmo_152772,2.716958169781553e-09,82024623267828.31,0.936599731445,70.87833404540001,0.211021951513,0.001284834070000039,0.046279335022,0.258586120605,0.965462799072,0.827707672119,-0.900174518585
grid,cosmo_153110,5.964746194933804e-10,8110757781461.548,0.003005981445,69.6302871704,0.343602433309,0.0013313053990000392,0.043730506897,0.388664245605,0.937533111572,0.549387359619,-1.233900104523
grid,cosmo_153586,7.246342569230607e-10,267078886482468.53,-1.614181518555,74.3763809204,0.384177074645,0.0011668203129999721,0.040039100647,0.425382995605,0.987923736572,0.707590484619,-1.185062213898
grid,cosmo_154094,1.675112187085536e-09,117476257831510.27,1.062576293945,73.9589004517,0.294893845132,0.0011800302949999952,0.042492713928,0.338566589355,0.973519439697,0.864084625244,-0.894883747101
grid,cosmo_154150,6.986305343186792e-10,683279736315132.5,1.191482543945,71.6561660767,0.324553111974,0.001257091577999983,0.044397010803,0.370207214355,0.949105377197,0.564279937744,-0.922558551788
grid,cosmo_154275,6.119029164259423e-09,2855566584537.9116,0.269607543945,68.3514785767,0.176186429138,0.001381586913999991,0.047326698303,0.224894714355,0.959261627197,1.021311187744,-0.863953083038
grid,cosmo_154502,1.095798795696724e-09,4222932758736.0215,-0.894454956055,68.59757232669999,0.306450230415,0.0013716918870000025,0.045979042053,0.353800964355,0.960433502197,0.667795562744,-1.036513629913
grid,cosmo_154583,1.003393833723662e-08,11774071430878.547,0.699295043945,71.2694473267,0.144129276346,0.0012707709559999988,0.049025917053,0.194425964355,0.980746002197,1.253733062744,-1.023490192413
grid,cosmo_154843,4.106296156375319e-09,910144313520989.0,-1.501876831055,68.3954238892,0.2249137898,0.0013798121890000112,0.044499549866,0.270793151855,0.933773345947,1.107736968994,-1.239190876007
grid,cosmo_154852,2.4036297143187994e-09,5701449211871.063,1.935623168945,74.3016738892,0.21653068414,0.0011691678489999802,0.046843299866,0.264543151855,0.993148345947,0.873361968994,-1.004769001007
grid,cosmo_155044,2.750968041198915e-09,281413310393561.4,-1.712814331055,65.4071426392,0.231054361072,0.0015087721670000026,0.040573768616,0.273136901855,0.968538970947,0.777658843994,-0.754067829132
grid,cosmo_155171,4.8552743275427e-09,37442778822955.195,-1.122970581055,71.5419082642,0.172366476188,0.0012611101759999951,0.045993690491,0.219621276855,0.990218658447,1.065744781494,-1.182213336945
grid,cosmo_155250,6.826503218224447e-10,526993880905588.5,1.283279418945,69.4325332642,0.378616811665,0.001338899699000029,0.049040565491,0.428996276855,0.951156158447,0.604807281494,-1.195236774445
grid,cosmo_155302,5.593451332962489e-10,8959305021841.977,-0.419845581055,68.0965957642,0.331493450056,0.001391948808000018,0.041423377991,0.374308776855,0.981624908447,0.522776031494,-1.227795368195
grid,cosmo_155780,2.0689639415127248e-09,110323336808824.19,-0.96061706543,70.3147354126,0.205950612882,0.001305513522,0.047496986389,0.254753112793,0.944723052979,0.740366363525,-1.114552509308
grid,cosmo_156065,3.1901649607001714e-09,167613121418536.97,0.32844543457,66.6233291626,0.274532404437,0.001454190717000023,0.046735267639,0.322721862793,0.943551177979,0.949350738525,-0.785710712433
grid,cosmo_156328,3.3882719612762284e-09,19225530237271.305,1.28547668457,72.6526260376,0.149050859459,0.0012228450699999852,0.049401283264,0.199674987793,0.969137115479,0.788217926025,-1.142227313995
grid,cosmo_156718,8.404866483374415e-10,65405852053751.61,1.87336730957,71.5539932251,0.297797199998,0.0012606842180000397,0.045343666077,0.344401550293,0.932516021729,0.611948394775,-1.165832294464
grid,cosmo_156996,2.168571480033872e-09,73850082135288.66,-1.96257019043,73.6985244751,0.220467157328,0.0011883831380000015,0.040714759827,0.262370300293,0.938375396729,0.883432769775,-1.247228778839
grid,cosmo_157238,1.042194380854638e-09,132810923069666.33,0.79914855957,74.5246963501,0.34103046922,0.0011621806210000071,0.040099525452,0.382292175293,0.955367584229,0.767221832275,-1.007923114777
grid,cosmo_157267,3.6771255739209457e-09,4432730165090.386,0.20539855957,71.8528213501,0.198833054911,0.0012502199299999975,0.047833900452,0.247917175293,0.981930084229,1.009409332275,-1.151180927277
grid,cosmo_157319,1.2683778272331882e-08,46366311135232.58,-1.09147644043,65.7356338501,0.113550481466,0.0014937308750000017,0.040685462952,0.155729675293,0.949898834229,1.114878082275,-1.066528583527
grid,cosmo_157398,6.234151744133428e-10,423779598493255.7,1.25227355957,68.4075088501,0.351711762636,0.0013793247049999902,0.043263587952,0.396354675293,0.988961334229,0.560190582275,-1.105598896027
grid,cosmo_157479,1.9523539811905944e-08,7502170329576.76,0.76008605957,67.7395401001,0.119282082317,0.0014066612739999929,0.049884681702,0.170573425293,0.958101959229,1.249643707275,-0.789780536652
grid,cosmo_157558,1.311429102297315e-09,2690756636935.3306,-0.58366394043,65.3489151001,0.333005406487,0.0015114621039999943,0.045431556702,0.379948425293,0.981539459229,0.679331207275,-0.750710224152
grid,cosmo_157571,5.658599537768764e-09,11245225536752.055,1.02571105957,71.8879776001,0.161275683705,0.0012489973860000045,0.040861244202,0.203385925293,0.935445709229,1.058237457275,-1.017690692902
grid,cosmo_157748,2.281177107668245e-09,123938004187817.8,0.61848449707,67.6296768188,0.235066082466,0.0014112353440000058,0.045131263733,0.281608581543,0.975631256104,0.83143081665,-1.135308612823
grid,cosmo_157889,2.4800563892373714e-09,271049273951215.1,-1.05339050293,69.6687393188,0.265811544145,0.001329836164999966,0.041029701233,0.308171081543,0.940475006104,0.90564956665,-0.868328144073
grid,cosmo_158274,9.985448672791982e-10,8513704274653.739,1.70832824707,69.01834869380001,0.363159409582,0.0013550176029999902,0.046391029358,0.410905456543,0.976607818604,0.72889175415,-1.228100605011
grid,cosmo_158344,6.073449393955674e-09,46601490867352.4,0.28645324707,73.5886611938,0.131174055628,0.0011919340569999937,0.048851966858,0.181217956543,0.989889068604,0.86561050415,-0.830885761261
grid,cosmo_158412,2.886204644974775e-09,222888320008121.22,0.00520324707,71.1980361938,0.189608293289,0.0012733213959999976,0.043461341858,0.234342956543,0.932076568604,0.84217300415,-1.078331073761
grid,cosmo_158664,5.671485852202191e-09,2363077340624.7246,-0.06510925293,65.0456924438,0.136719308927,0.0015255870080000122,0.043754310608,0.181999206543,0.966060943604,0.83240737915,-1.036004901886
grid,cosmo_158747,4.318620016882846e-09,8955528432378.71,-0.75065612793,69.64237213130001,0.216752919717,0.0013308434060000027,0.04497013092,0.263053894043,0.994674224854,1.1268409729,-1.113331562042
grid,cosmo_159038,2.009186085483357e-09,6055769579914.93,0.38215637207,67.1462783813,0.265968541516,0.0014316278569999688,0.04174747467,0.309147644043,0.993502349854,0.7811378479,-0.817048358917
grid,cosmo_159303,1.697728665591871e-08,4654912582857.961,-1.60612487793,68.5701065063,0.114709019112,0.0013727908859999874,0.044237709045,0.160319519043,0.961275787354,1.2293800354,-0.864258319855
grid,cosmo_159670,6.58239283254851e-10,52088236540652.586,-0.09831237793,69.30838775630001,0.334210765795,0.0013437004530000018,0.048983802795,0.384538269043,0.992135162354,0.5438331604,-0.96518996048
grid,cosmo_159686,2.0754226956012933e-09,4592531613609.393,0.99543762207,72.54276275630001,0.307374789573,0.0012265516750000066,0.047811927795,0.356413269043,0.937447662354,0.8953956604,-0.76983839798
grid,cosmo_159719,1.158942066684225e-08,909760663068625.1,0.30793762207,71.6990127563,0.115002001652,0.0012555895959999869,0.046405677795,0.162663269043,0.946822662354,1.1297706604,-1.00426027298
grid,cosmo_159825,2.228280132146582e-09,223076345801086.7,-0.38005065918,67.05619049069999,0.295738862053,0.0014354772410000091,0.049815101624,0.346989440918,0.992550201416,0.917002105713,-1.084232318878
grid,cosmo_160190,1.7810802456517771e-09,2066571314281.2761,1.23713684082,74.7554092407,0.261116977366,0.001155018178000046,0.047998695374,0.310270690918,0.979659576416,0.887705230713,-1.243769428253
grid,cosmo_160295,1.030312546688833e-08,4253309236713.7544,-1.29020690918,70.73001861569999,0.119546220478,0.001290228191000005,0.049199867249,0.170036315918,0.985323638916,1.142588043213,-1.173768451691
grid,cosmo_160348,4.47619583297847e-09,271277927721253.56,1.42854309082,66.0893936157,0.175999291219,0.0014777824500000203,0.045684242249,0.223161315918,0.977511138916,0.853525543213,-0.874229389191
grid,cosmo_160374,5.196847885157536e-10,11858764899129.6,1.11604309082,72.5581436157,0.332032291853,0.0012260318159999992,0.046152992249,0.379411315918,0.955636138916,0.525400543213,-1.212838764191
grid,cosmo_160499,4.161899059548862e-09,44489570102178.18,0.41291809082,66.8628311157,0.185056719453,0.0014437917159999814,0.041348304749,0.227848815918,0.965792388916,0.982431793213,-1.245397357941
grid,cosmo_160707,6.599945577300482e-09,140057085344546.88,0.84260559082,74.9839248657,0.160215803408,0.0011479890109999877,0.045391273499,0.206755065918,0.934933013916,1.238291168213,-1.229118061066
grid,cosmo_160894,1.3293827318650092e-09,3258399293996.244,0.24690246582,69.1216201782,0.262195437911,0.0013509716960000279,0.040278968811,0.303825378418,0.973507232666,0.713388824463,-1.164814838409
grid,cosmo_161198,1.5534248650631981e-09,6483842069832.498,1.05158996582,70.1411514282,0.299793020138,0.0013119832190000014,0.047251625061,0.348356628418,0.939522857666,0.793466949463,-1.031324604034
grid,cosmo_161246,1.2591062485121013e-09,636824741492426.2,-1.91716003418,71.1255264282,0.269594709523,0.001275918833999995,0.049361000061,0.320231628418,0.984835357666,0.645029449463,-0.809926166534
grid,cosmo_161395,4.45598997008118e-09,3280454288656.952,-1.20231628418,72.8657608032,0.183531879718,0.0012157017639999948,0.044468421936,0.229216003418,0.983468170166,1.026865386963,-0.958067768097
grid,cosmo_161574,7.616843092522315e-10,56527804159210.53,-1.46012878418,67.4165420532,0.329011002786,0.0014201724459999981,0.040191078186,0.370622253418,0.940890045166,0.532724761963,-0.752948627472
grid,cosmo_161655,1.3668701988525699e-08,886287482292204.1,1.13362121582,65.5884170532,0.133852606481,0.0015004437509999885,0.044644203186,0.179997253418,0.998702545166,1.149912261963,-0.792018939972
grid,cosmo_161666,9.699247401209077e-10,37712112911684.81,-0.69450378418,72.26810455319999,0.352984345124,0.001235892607999993,0.049214515686,0.403434753418,0.965108795166,0.716318511963,-1.058999408722
grid,cosmo_161767,6.600403697473765e-09,1129908733482.814,-0.28825378418,74.0962295532,0.11874770244,0.0011756602919999887,0.042886390686,0.162809753418,0.991671295166,0.974131011963,-1.098069721222
grid,cosmo_161812,1.8321006141794977e-09,97461789474384.55,-1.59782409668,66.4014053345,0.244731408099,0.0014639272890000152,0.04151676178,0.287712097168,0.989766998291,0.720468902588,-0.9153346138
grid,cosmo_161979,4.793558735196197e-09,563057997069464.2,-0.61344909668,65.6279678345,0.213798261902,0.0014986359860000228,0.04585269928,0.261149597168,0.953048248291,1.099375152588,-1.20836195755
grid,cosmo_162097,2.1357128603156072e-09,152122605802714.78,1.22248840332,70.6553115845,0.288242221111,0.0012929580269999824,0.04427066803,0.333805847168,0.989376373291,0.937265777588,-0.990219379425
grid,cosmo_162228,1.5106986282246755e-09,19048027355571.16,0.30061340332,65.1006240845,0.236879353108,0.0015230135300000128,0.04696598053,0.285368347168,0.982345123291,0.636484527588,-1.061848285675
grid,cosmo_162322,5.744544960262468e-10,959397193284142.0,0.33576965332,71.0947647095,0.39652964021,0.001277023303000037,0.041077308655,0.438883972168,0.941915435791,0.596445465088,-1.226269184113
grid,cosmo_162540,2.274850842440537e-09,300671451111731.1,-1.02360534668,72.4307022095,0.192162251085,0.001230349927999981,0.047053871155,0.240446472168,0.933321685791,0.701914215088,-0.855101215363
grid,cosmo_162680,6.941173272045424e-09,896812325855140.9,-0.48454284668,73.4502334595,0.108270388619,0.001196431144000011,0.045823402405,0.155290222168,0.941524810791,0.899179840088,-1.131849262238
grid,cosmo_162875,3.84079138015645e-09,7382932747190.578,1.77912902832,68.607460022,0.206899234219,0.0013712964819999895,0.048386878967,0.256657409668,0.971505279541,0.925058746338,-0.890101703644
grid,cosmo_162964,1.6696493676324724e-09,1277939112587.467,0.76350402832,72.193397522,0.24707114141,0.0012384517910000031,0.044285316467,0.292594909668,0.959786529541,0.803964996338,-1.235222797394
grid,cosmo_163006,1.1928610515878887e-09,69324247221055.3,0.70100402832,65.162147522,0.26600820429,0.001520138910999995,0.043816566467,0.311344909668,0.987911529541,0.600839996338,-0.948707172394
grid,cosmo_163102,1.7194223254870292e-09,11216814490701.371,-1.40055847168,68.291053772,0.267999778993,0.001384032958000013,0.045867347717,0.315251159668,0.970333404541,0.766855621338,-1.010568500519
grid,cosmo_163326,8.205610330104849e-10,1404513077683.7754,-0.91618347168,74.548866272,0.251230197284,0.0011614271670000384,0.048797035217,0.301188659668,0.961739654541,0.567636871338,-1.121267719269
grid,cosmo_163398,8.374860180324586e-10,521028794183900.25,0.17366027832,68.871131897,0.313091354696,0.0013608166299999697,0.045720863342,0.360173034668,0.943966217041,0.572519683838,-0.904753070831
grid,cosmo_163411,4.170017671655095e-09,272653906720001.72,-0.20133972168,73.933631897,0.201708834244,0.001180837082000015,0.044783363342,0.247673034668,0.962716217041,1.103769683838,-1.061034320831
grid,cosmo_163507,5.610947123498554e-09,65240604263157.266,-1.74821472168,66.691444397,0.194836886925,0.0014512219009999786,0.040447425842,0.236735534668,0.972872467041,1.162363433838,-1.158710102081
grid,cosmo_163650,8.356879156856959e-10,3685285172891.8203,-0.24040222168,67.218788147,0.364332224153,0.0014285409230000087,0.045193519592,0.410954284668,0.953731842041,0.601816558838,-0.842891742706
grid,cosmo_163746,7.826429855875192e-10,15401564886082.568,-1.69352722168,73.476600647,0.371166755,0.0011955725759999689,0.049529457092,0.421891784668,0.993575592041,0.668222808838,-0.953590961456
grid,cosmo_163783,9.288732503993493e-09,514046432945303.3,-1.28727722168,72.773475647,0.112784165651,0.0012187869250000136,0.042263832092,0.156266784668,0.967013092041,0.926035308838,-0.784286273956
grid,cosmo_164166,7.963632925906863e-10,214611798948421.9,-0.618881225586,65.494758606,0.315957534341,0.0015047383030000264,0.04427936554,0.361741638184,0.983568878174,0.575128936768,-1.214237766266
grid,cosmo_164204,3.1929642421957244e-09,9381636352382.13,-0.931381225586,71.963508606,0.197934645765,0.0012463768789999913,0.04381061554,0.242991638184,0.961693878174,0.872003936768,-0.875628391266
grid,cosmo_164291,5.2344600329086835e-09,1623902105751.101,-1.915756225586,68.79944610599999,0.158715806161,0.0013636539830000002,0.04697467804,0.207054138184,0.974975128174,1.000910186768,-1.246796360016
